kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_period,koi_prad,koi_teq,koi_insol,koi_steff,koi_srad,planet_type
5020044,K03802.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.119100054,34.34,1571.0,1435.29,6292.0,1.078,Gas Giant (Jupiter-size)
11560037,K03874.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.466535757,4.28,1671.0,1849.31,5888.0,1.02,Neptunian (Ice Giant)
11911561,K03875.01,Unconfirmed Candidate,FALSE POSITIVE,1.0,8.870415578,39.46,1151.0,414.26,6022.0,1.514,Gas Giant (Jupiter-size)
6547322,K07786.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.49131759,1.26,2475.0,8873.77,6014.0,2.429,Super-Earth
3440118,K03876.01,Unconfirmed Candidate,CANDIDATE,1.0,19.57783279,1.96,621.0,35.14,5620.0,0.884,Super-Earth
9159265,K03877.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.04476607,15.7,1126.0,379.01,5627.0,0.818,Gas Giant (Jupiter-size)
4472818,K03878.01,Kepler-1524 b,CONFIRMED,0.982,70.9672087,2.84,438.0,8.66,5818.0,0.986,Neptunian (Ice Giant)
5816806,K03645.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.45543346,51.69,1106.0,354.27,5780.0,1.0,Gas Giant (Jupiter-size)
6531496,K03646.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,14.32388995,45.93,720.0,63.62,5853.0,0.895,Gas Giant (Jupiter-size)
9661869,K03647.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,20.42723232,601.32,749.0,74.27,6167.0,1.121,Gas Giant (Jupiter-size)
6790592,K07791.01,Unconfirmed Candidate,CANDIDATE,0.805,106.18732,231.85,2660.0,11829.18,3287.0,152.969,Gas Giant (Jupiter-size)
9411166,K01922.03,Kepler-1016 c,CONFIRMED,1.0,105.6552651,4.22,407.0,6.51,5741.0,1.136,Neptunian (Ice Giant)
3097352,K03648.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.029803201,47.58,1233.0,545.64,6024.0,1.078,Gas Giant (Jupiter-size)
6066379,K03649.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.303858554,73.29,2080.0,4438.11,6282.0,1.343,Gas Giant (Jupiter-size)
6508221,K00416.03,Unconfirmed Candidate,CANDIDATE,0.981,9.74765878,0.78,679.0,50.3,5176.0,0.738,Terrestrial (Earth-size)
12154526,K02004.02,Kepler-1047 c,CONFIRMED,1.0,3.18899015,0.98,1309.0,693.65,5700.0,1.176,Terrestrial (Earth-size)
6952971,K07798.01,Unconfirmed Candidate,CANDIDATE,0.475,309.89103,2.15,314.0,2.3,6450.0,1.155,Neptunian (Ice Giant)
3459199,K03725.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.570518376,450.76,4106.0,67267.85,5314.0,11.82,Gas Giant (Jupiter-size)
6973796,K03726.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,115.9943364,13.66,265.0,1.16,4530.0,0.735,Gas Giant (Jupiter-size)
6286155,K03803.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,14.5417471,163.25,1494.0,1176.23,5032.0,5.922,Gas Giant (Jupiter-size)
7831363,K03804.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.81753381,52.91,1494.0,1180.61,6313.0,1.098,Gas Giant (Jupiter-size)
8804845,K02039.02,Kepler-1067 b,CONFIRMED,0.994,0.762132307,0.75,1872.0,2913.14,5594.0,0.934,Terrestrial (Earth-size)
4663185,K03805.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,56.6993107,539.16,1261.0,598.36,4727.0,13.547,Gas Giant (Jupiter-size)
5305471,K03806.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,161.252247,4.49,303.0,2.0,5555.0,0.811,Neptunian (Ice Giant)
5560830,K03879.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.867719291,37.79,2106.0,4662.2,6220.0,1.056,Gas Giant (Jupiter-size)
4147444,K03880.01,Unconfirmed Candidate,CANDIDATE,0.0,1.803697292,1.0,1783.0,2385.75,6438.0,1.166,Terrestrial (Earth-size)
9592850,K03883.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.219324537,60.62,1569.0,1432.21,5455.0,0.897,Gas Giant (Jupiter-size)
6227560,K03650.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.401751509,268.75,888.0,146.91,4577.0,0.557,Gas Giant (Jupiter-size)
5866104,K03651.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,36.97709537,59.66,546.0,21.08,5780.0,1.0,Gas Giant (Jupiter-size)
8256044,K03652.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,16.37188364,70.73,840.0,117.9,5642.0,1.415,Gas Giant (Jupiter-size)
8780968,K03653.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.617284592,162.67,2013.0,3885.11,5510.0,2.649,Gas Giant (Jupiter-size)
6960446,K03654.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,10.14873521,71.11,1045.0,281.19,6366.0,1.296,Gas Giant (Jupiter-size)
8264097,K03655.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.897436854,64.69,1277.0,627.44,5780.0,1.0,Gas Giant (Jupiter-size)
7515679,K03728.01,Kepler-1517 b,CONFIRMED,0.0,5.546083089,22.27,2336.0,7027.09,7358.0,4.037,Gas Giant (Jupiter-size)
9674592,K03729.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,6.87366398,12.01,859.0,128.52,5662.0,0.805,Gas Giant (Jupiter-size)
10879213,K03730.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.668483494,138.76,2082.0,4439.53,5780.0,1.0,Gas Giant (Jupiter-size)
5650314,K03731.01,Unconfirmed Candidate,FALSE POSITIVE,0.086,1.070272827,28.73,1224.0,528.52,4628.0,0.653,Gas Giant (Jupiter-size)
6962901,K07799.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.977170246,5.08,3226.0,25506.22,5596.0,3.938,Neptunian (Ice Giant)
8302302,K03732.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.135930136,52.05,1836.0,2683.57,6247.0,0.954,Gas Giant (Jupiter-size)
10581918,K03807.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.801863222,145.36,2721.0,12930.1,7479.0,2.324,Gas Giant (Jupiter-size)
3851949,K03808.01,Unconfirmed Candidate,FALSE POSITIVE,0.006,54.77145968,34.32,777.0,86.12,5145.0,3.866,Gas Giant (Jupiter-size)
9097892,K03809.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.674690886,29.78,1813.0,2558.96,6397.0,1.157,Gas Giant (Jupiter-size)
5769943,K03810.01,Unconfirmed Candidate,CANDIDATE,0.0,1.013774136,18.59,827.0,110.51,3644.0,0.389,Gas Giant (Jupiter-size)
4638237,K03811.01,Unconfirmed Candidate,CANDIDATE,0.996,290.1401717,11.58,304.0,2.02,5631.0,1.263,Gas Giant (Jupiter-size)
9351316,K02078.02,Kepler-1086 B c,CONFIRMED,1.0,161.515617,2.88,211.0,0.47,4243.0,0.641,Neptunian (Ice Giant)
4579313,K03884.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.112405306,19.01,1225.0,533.2,5562.0,0.756,Gas Giant (Jupiter-size)
11614528,K03885.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.870990236,26.1,1668.0,1824.38,6384.0,1.086,Gas Giant (Jupiter-size)
8848288,K03886.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,5.56648691,43.67,2618.0,11089.75,4694.0,12.701,Gas Giant (Jupiter-size)
6590307,K07787.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.33253834,0.64,1453.0,1051.03,5520.0,0.818,Terrestrial (Earth-size)
5308419,K03887.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.241483276,27.25,1847.0,2761.35,6140.0,1.053,Gas Giant (Jupiter-size)
6312521,K03656.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.01551943,155.81,1837.0,2692.16,5299.0,2.761,Gas Giant (Jupiter-size)
4579321,K03657.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.112395777,115.26,1419.0,957.45,5780.0,1.0,Gas Giant (Jupiter-size)
5202905,K01932.02,Kepler-340 b,CONFIRMED,0.636,14.8444836,2.49,1092.0,336.06,6642.0,1.846,Neptunian (Ice Giant)
1575690,K03658.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.252417903,27.09,782.0,88.43,3979.0,0.544,Gas Giant (Jupiter-size)
4386047,K03659.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.900613144,38.63,1289.0,650.9,5977.0,0.931,Gas Giant (Jupiter-size)
5103998,K03660.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,174.7697122,38.79,294.0,1.77,5704.0,0.804,Gas Giant (Jupiter-size)
9655858,K03733.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,31.43284649,57.21,577.0,26.19,5780.0,1.0,Gas Giant (Jupiter-size)
12154526,K02004.03,Unconfirmed Candidate,CANDIDATE,0.873,1.72110057,0.7,1607.0,1575.2,5700.0,1.176,Terrestrial (Earth-size)
10275880,K03734.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,9.72675447,995.22,1363.0,815.99,6327.0,2.433,Gas Giant (Jupiter-size)
2166200,K03735.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,8.096939227,68.48,1194.0,481.48,6572.0,1.418,Gas Giant (Jupiter-size)
3547315,K03736.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.64234865,25.76,1829.0,2653.37,5441.0,0.791,Gas Giant (Jupiter-size)
6933781,K03737.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,130.4194187,57.51,473.0,11.79,5770.0,1.685,Gas Giant (Jupiter-size)
6148271,K03812.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.78526527,41.19,1815.0,2563.99,6505.0,1.228,Gas Giant (Jupiter-size)
5386904,K03813.01,Unconfirmed Candidate,FALSE POSITIVE,1.0,4.8591441,6.9,1303.0,681.41,6586.0,1.207,Gas Giant (Jupiter-size)
2997178,K03814.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,5.95077813,32.26,2366.0,7394.55,5122.0,9.828,Gas Giant (Jupiter-size)
6507433,K03815.01,Unconfirmed Candidate,CANDIDATE,1.0,4.7425521,7.27,1159.0,426.49,6161.0,1.053,Gas Giant (Jupiter-size)
8260198,K03888.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.955297055,18.16,1550.0,1367.42,5319.0,0.734,Gas Giant (Jupiter-size)
10733174,K03889.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,280.476576,3.16,268.0,1.22,5869.0,0.892,Neptunian (Ice Giant)
8564976,K03890.01,Unconfirmed Candidate,FALSE POSITIVE,1.0,152.8255989,34.85,734.0,68.47,4991.0,7.506,Gas Giant (Jupiter-size)
8765560,K03891.01,Unconfirmed Candidate,CANDIDATE,1.0,47.1096306,78.98,751.0,75.4,5258.0,2.78,Gas Giant (Jupiter-size)
11760860,K03892.01,Kepler-1525 b,CONFIRMED,1.0,2.41660149,0.92,1343.0,770.05,5705.0,1.026,Terrestrial (Earth-size)
7910148,K03661.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.252082243,33.14,1064.0,303.48,5802.0,0.794,Gas Giant (Jupiter-size)
12459731,K03662.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,14.18022831,62.41,873.0,137.11,6289.0,1.142,Gas Giant (Jupiter-size)
12735740,K03663.01,Kepler-86 b,CONFIRMED,0.963,282.5253558,8.98,264.0,1.15,5725.0,0.913,Gas Giant (Jupiter-size)
4678875,K03664.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.87887673,148.25,1846.0,2750.37,6569.0,1.235,Gas Giant (Jupiter-size)
7812175,K03665.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,17.79391159,33.3,697.0,55.88,5780.0,1.0,Gas Giant (Jupiter-size)
7708193,K03666.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,7.942583252,219.02,1285.0,644.35,5516.0,2.178,Gas Giant (Jupiter-size)
5478083,K03738.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,15.85231085,679.44,725.0,65.17,5780.0,1.0,Gas Giant (Jupiter-size)
10857342,K03739.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.415925551,300.82,3329.0,29070.1,8796.0,3.278,Gas Giant (Jupiter-size)
5215700,K03740.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.656201038,112.77,2157.0,5094.25,6025.0,0.999,Gas Giant (Jupiter-size)
8780959,K03741.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.617280959,395.94,1689.0,1918.98,6432.0,1.345,Gas Giant (Jupiter-size)
8780959,K03741.02,Unconfirmed Candidate,CANDIDATE,0.0,18.577903,1.36,879.0,140.97,6432.0,1.345,Super-Earth
5565486,K03742.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.412524016,68.92,1978.0,3627.17,6690.0,1.174,Gas Giant (Jupiter-size)
8453214,K01776.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,5.77676732,26.2,670.0,47.55,4401.0,0.645,Gas Giant (Jupiter-size)
8552719,K01792.01,Kepler-953 b,CONFIRMED,0.927,88.40678718,4.55,410.0,6.65,5611.0,1.073,Neptunian (Ice Giant)
8556077,K02027.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.635723653,1.23,1478.0,1126.72,6422.0,1.295,Terrestrial (Earth-size)
7757698,K07848.01,Unconfirmed Candidate,FALSE POSITIVE,0.207,369.181947,2.6,245.0,0.85,5959.0,0.859,Neptunian (Ice Giant)
8625821,K01859.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,45.3968385,21.23,437.0,8.62,5649.0,0.705,Gas Giant (Jupiter-size)
8652999,K01953.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,15.160166,2.09,821.0,107.59,5940.0,1.191,Neptunian (Ice Giant)
12164770,K02088.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.63009438,25.55,1480.0,1135.97,6338.0,1.091,Gas Giant (Jupiter-size)
9541322,K02089.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,9.40527028,25.39,938.0,182.72,6347.0,0.996,Gas Giant (Jupiter-size)
10470616,K02112.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.15713766,1.17,1401.0,908.82,6470.0,1.324,Terrestrial (Earth-size)
10362031,K02118.01,Unconfirmed Candidate,FALSE POSITIVE,0.015,3.2136904,1.22,1591.0,1515.7,6184.0,1.579,Terrestrial (Earth-size)
6373680,K02127.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.87066026,1.72,1196.0,484.17,5910.0,0.796,Super-Earth
9957351,K03964.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.991105114,36.87,1257.0,589.31,4769.0,0.578,Gas Giant (Jupiter-size)
5385575,K03965.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,12.42558039,21.34,563.0,23.83,4594.0,0.743,Gas Giant (Jupiter-size)
3732035,K03966.01,Kepler-1535 b,CONFIRMED,0.994,138.944022,2.57,384.0,5.13,6014.0,1.115,Neptunian (Ice Giant)
5385697,K03967.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,12.4260454,2.64,706.0,58.88,5645.0,0.817,Neptunian (Ice Giant)
5385697,K03967.02,Unconfirmed Candidate,FALSE POSITIVE,0.0,12.4260002,2.39,706.0,58.88,5645.0,0.817,Neptunian (Ice Giant)
8823833,K03968.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.50650136,0.8,1562.0,1403.44,5607.0,0.948,Terrestrial (Earth-size)
5008501,K01666.01,Unconfirmed Candidate,CANDIDATE,0.045,0.968026356,1.78,2167.0,5205.91,6469.0,1.193,Super-Earth
5015913,K01667.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.179969562,120.02,2960.0,18136.88,5500.0,3.899,Gas Giant (Jupiter-size)
5103942,K01668.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,10.10176739,26.09,829.0,111.86,6058.0,0.867,Gas Giant (Jupiter-size)
5184709,K01670.01,Unconfirmed Candidate,CANDIDATE,0.384,10.57910009,2.03,929.0,175.79,6323.0,1.093,Neptunian (Ice Giant)
5195172,K01671.01,Unconfirmed Candidate,CANDIDATE,0.979,1.480283464,0.97,1822.0,2597.27,5897.0,1.259,Terrestrial (Earth-size)
8678664,K01782.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,15.42040937,16.62,661.0,45.03,5468.0,0.88,Gas Giant (Jupiter-size)
8832512,K01821.01,Kepler-963 b,CONFIRMED,1.0,9.97682072,2.85,802.0,97.85,5500.0,0.928,Neptunian (Ice Giant)
8892721,K01844.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,61.4913415,4.57,323.0,2.58,4796.0,0.598,Neptunian (Ice Giant)
7778664,K07849.01,Unconfirmed Candidate,CANDIDATE,0.921,5.0263815,0.84,1065.0,305.12,5783.0,0.962,Terrestrial (Earth-size)
9042357,K01993.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,16.00351679,18.01,586.0,27.83,5283.0,0.695,Gas Giant (Jupiter-size)
9115681,K01865.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.86390886,77.99,2902.0,16718.87,6689.0,3.381,Gas Giant (Jupiter-size)
10481045,K02320.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.03743942,0.82,1299.0,673.94,5751.0,0.774,Terrestrial (Earth-size)
8582291,K02330.01,Unconfirmed Candidate,FALSE POSITIVE,0.001,2.4681015,1.22,1244.0,564.74,5516.0,0.872,Terrestrial (Earth-size)
8179325,K02359.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.17275711,1.27,966.0,206.07,5058.0,0.739,Super-Earth
5211199,K02158.02,Unconfirmed Candidate,CANDIDATE,1.0,6.68231249,2.09,1350.0,784.74,5343.0,2.506,Neptunian (Ice Giant)
5475494,K03969.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.73619448,1.84,2268.0,6218.56,6355.0,1.09,Super-Earth
9412445,K03970.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,10.18670759,0.95,477.0,12.29,3995.0,0.555,Terrestrial (Earth-size)
6057684,K03972.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.54028956,21.45,2279.0,6356.72,5997.0,0.993,Gas Giant (Jupiter-size)
5271608,K01673.01,Unconfirmed Candidate,FALSE POSITIVE,0.009,2.49047468,1.53,1413.0,940.43,6067.0,0.997,Super-Earth
5357470,K01674.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.17257963,13.55,1518.0,1254.52,6038.0,0.971,Gas Giant (Jupiter-size)
5443775,K01676.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,3.307669761,3.87,1840.0,2710.89,5959.0,2.382,Neptunian (Ice Giant)
5527172,K01678.01,Unconfirmed Candidate,FALSE POSITIVE,0.084,3.183961388,37.22,1615.0,1608.01,5716.0,1.76,Gas Giant (Jupiter-size)
7386391,K07837.01,Unconfirmed Candidate,FALSE POSITIVE,0.09,48.507991,2.06,511.0,16.08,6031.0,0.966,Neptunian (Ice Giant)
5529643,K01679.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.759766456,29.02,2128.0,4850.1,6174.0,1.026,Gas Giant (Jupiter-size)
9366989,K01785.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.219034472,9.82,1845.0,2734.97,5833.0,1.192,Gas Giant (Jupiter-size)
9468717,K01954.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,7.37339245,13.73,1098.0,344.18,6484.0,1.093,Gas Giant (Jupiter-size)
9528420,K01742.01,Unconfirmed Candidate,FALSE POSITIVE,0.234,4.70847097,19.58,1202.0,493.0,6214.0,1.061,Gas Giant (Jupiter-size)
9529744,K01806.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.404556949,4.69,1958.0,3474.41,6426.0,1.775,Neptunian (Ice Giant)
7834712,K07850.01,Unconfirmed Candidate,CANDIDATE,0.966,66.119119,3.0,452.0,9.89,5828.0,1.028,Neptunian (Ice Giant)
9574614,K01745.01,Unconfirmed Candidate,CANDIDATE,0.0,0.982090079,29.95,1568.0,1426.18,5472.0,0.742,Gas Giant (Jupiter-size)
9674608,K01795.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.972047661,24.74,881.0,142.01,4491.0,0.711,Gas Giant (Jupiter-size)
8495415,K02362.01,Unconfirmed Candidate,FALSE POSITIVE,0.003,2.237180102,1.75,1134.0,390.02,5080.0,0.793,Super-Earth
10341905,K02391.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.93374232,18.29,1638.0,1706.25,5553.0,0.806,Gas Giant (Jupiter-size)
12115188,K02396.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.495434094,1.57,2151.0,5088.43,5529.0,0.936,Super-Earth
9850957,K02446.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,8.48031302,2.74,1510.0,1229.56,6541.0,2.43,Neptunian (Ice Giant)
8189801,K02480.01,Unconfirmed Candidate,CANDIDATE,1.0,0.66682654,1.49,1183.0,461.55,3993.0,0.554,Super-Earth
11568224,K03973.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.882131829,8.13,1963.0,3510.31,6168.0,0.911,Gas Giant (Jupiter-size)
7938883,K03974.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.489682339,37.47,1251.0,580.4,3898.0,0.53,Gas Giant (Jupiter-size)
9280239,K03975.01,Kepler-1536 b,CONFIRMED,0.99,364.751562,2.89,166.0,0.18,4386.0,0.63,Neptunian (Ice Giant)
4544571,K03976.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.189098506,29.7,1288.0,651.22,5681.0,0.859,Gas Giant (Jupiter-size)
3245661,K03977.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.7088055,41.08,2035.0,4055.22,5989.0,0.908,Gas Giant (Jupiter-size)
6312534,K01689.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.507761203,31.77,1301.0,675.11,5069.0,0.818,Gas Giant (Jupiter-size)
6470917,K01690.01,Unconfirmed Candidate,FALSE POSITIVE,0.006,1.506019633,1.08,1628.0,1660.03,6065.0,0.896,Terrestrial (Earth-size)
7431709,K07838.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.572513875,0.52,1779.0,2365.45,5171.0,0.76,Terrestrial (Earth-size)
6611330,K01691.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,35.14578122,32.5,480.0,12.6,5437.0,0.783,Gas Giant (Jupiter-size)
6699368,K01694.01,Unconfirmed Candidate,FALSE POSITIVE,0.874,3.690317047,20.23,1280.0,634.09,6120.0,1.054,Gas Giant (Jupiter-size)
9886255,K01846.01,Kepler-976 b,CONFIRMED,1.0,105.9566815,3.79,324.0,2.59,5327.0,0.8,Neptunian (Ice Giant)
9973855,K01966.01,Unconfirmed Candidate,FALSE POSITIVE,0.002,2.95600563,0.81,1211.0,509.55,5668.0,0.916,Terrestrial (Earth-size)
10019399,K01796.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,11.80570754,18.48,1153.0,417.85,6065.0,1.891,Gas Giant (Jupiter-size)
7841368,K07851.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,25.3710555,1.43,779.0,87.17,6029.0,1.494,Super-Earth
10028352,K01957.01,Unconfirmed Candidate,CANDIDATE,1.0,1.38680229,29.33,2530.0,9703.01,6823.0,2.037,Gas Giant (Jupiter-size)
10031707,K01827.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,8.58966893,155.18,4900.0,136317.25,3837.0,80.307,Gas Giant (Jupiter-size)
10092312,K01823.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,4.468456599,24.81,1081.0,321.94,5869.0,0.942,Gas Giant (Jupiter-size)
10407054,K02500.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.933754669,1.48,2475.0,8881.31,6443.0,1.457,Super-Earth
6525185,K02568.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.71030803,1.32,1449.0,1039.18,5790.0,0.9,Super-Earth
10812504,K02570.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,79.9201319,1.81,217.0,0.53,3812.0,0.476,Super-Earth
10090219,K03978.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.28612573,22.63,1433.0,993.96,6063.0,1.012,Gas Giant (Jupiter-size)
9205938,K02162.02,Unconfirmed Candidate,CANDIDATE,0.92,199.66876,1.45,305.0,2.06,5678.0,0.921,Super-Earth
9899217,K03979.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.33254971,1.36,1782.0,2377.19,6150.0,1.004,Super-Earth
6750902,K03980.01,Unconfirmed Candidate,FALSE POSITIVE,1.0,0.469334634,2.4,2432.0,8264.27,5888.0,1.008,Neptunian (Ice Giant)
5895588,K03981.01,Unconfirmed Candidate,FALSE POSITIVE,0.132,0.849277809,20.11,1781.0,2366.84,5743.0,0.853,Gas Giant (Jupiter-size)
6803855,K01695.01,Kepler-930 b,CONFIRMED,0.99,71.4523167,2.19,561.0,23.44,6148.0,1.488,Neptunian (Ice Giant)
6891366,K01696.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.752564549,1.38,1741.0,2174.09,6221.0,1.18,Super-Earth
7448023,K07839.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.566816802,0.68,1585.0,1483.43,4665.0,0.704,Terrestrial (Earth-size)
6891637,K01697.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.752553762,1.06,933.0,178.74,4408.0,0.529,Terrestrial (Earth-size)
6975615,K01698.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.065351521,1.03,1196.0,485.51,5266.0,0.749,Terrestrial (Earth-size)
7137725,K01699.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.253551793,1.7,1812.0,2547.01,6526.0,1.426,Super-Earth
10153855,K01981.01,Kepler-1037 b,CONFIRMED,1.0,1.06378861,1.61,1650.0,1761.19,5265.0,1.002,Super-Earth
10294613,K01896.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.854493861,29.39,1291.0,657.94,5431.0,0.843,Gas Giant (Jupiter-size)
7879648,K07852.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.020713389,0.9,1724.0,2079.36,5815.0,0.87,Terrestrial (Earth-size)
10491044,K01763.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,2.1990638,1.33,1087.0,330.97,5003.0,0.707,Super-Earth
10614012,K01807.01,Unconfirmed Candidate,FALSE POSITIVE,1.0,132.1331011,75.08,809.0,101.41,5067.0,8.121,Gas Giant (Jupiter-size)
10616415,K01999.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.120646438,89.35,2783.0,14127.22,4972.0,4.034,Gas Giant (Jupiter-size)
6525193,K02653.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,1.710279417,1.57,1524.0,1272.5,5834.0,1.023,Super-Earth
7117710,K07817.01,Unconfirmed Candidate,FALSE POSITIVE,0.0,0.56679641,0.46,1940.0,3349.38,5403.0,0.888,Terrestrial (Earth-size)
7762723,K02663.01,Unconfirmed Candidate,CANDIDATE,1.0,9.88736642,0.68,768.0,82.32,5693.0,0.816,Terrestrial (Earth-size)
4178606,K02728.01,Kepler-1326 b,CONFIRMED,0.999,42.3520039,6.3,938.0,182.91,6864.0,2.632,Gas Giant (Jupiter-size)
